ccan't cca-nt
coachella coachella
barefoot ber-fouht
introguitar introguitar
paddyshop paddyshop
luney luney
misplaced misplacd
thighs thiys
tookie tookie
glitters gli-tuhrs
mingiling mingiling
bisquick bisquick
audiotune audiotune
mystical mi-sti-kuhl
ra's ras
dempsey dempsey
loaders loaders
longway'll longwayll
quadrivium kwah-dri-vee-uhm
elur elur
tell' tel
heri heri
fwe fwe
dynamics diy-na-miks
possiblyyeahright possiblyyeahright
blitzin' blitzing
twiggy twi-gee
channel cha-nl
41st 41st
muncie muncie
vixen vik-suhn
dooto's dootos
unlocked uhn-lahkd
stans stans
bakin' baking
aaaaaaah aaaaaaah
mortician mor-ti-shuhn
phillys phillys
thaa thaa
jaroh jaroh
ard ard
alignin' aligning
untied untid
everybody'd ev-ree-buh-deed
errythingdetroit errythingdetroit
vool vool
alphabeti alphabeti
t4 t4
wildeish wildeish
loohah loohah
tanztabletten tanztabletten
hundredshundreds hundredshundrds
agadir agadir
cranked krangkd
sandwitches sandwitches
dramatically druh-ma-ti-klee
operational ah-puh-ray-shnuhl
applyin' applying
militias muh-li-shuhs
hipe hipe
jo joh
post pohst
jag' jag
anotheer anotheer
oakley's oakleys
saran's suh-rans
beso beso
lenny lenny
debi debi
weezie weezie
ign'ance ignance
tickle ti-kuhl
mamabicho mamabicho
flyness flyness
robotic roh-bah-tik
sacrilegion sacrilegion
aut aut
rolled rohld
big'll bigll
gyown gyown
mouf mouf
ventricle ven-tri-kuhl
ayaan ayaan
bark bahrk
deserties deserties
yacht yaht
wrenches wrenches
obtainable uhb-tay-nuh-buhl
mcbride mcbride
heifer he-fuhr
scrimmage skri-mij
winnin winnin
aids ayds
thatism thatism
county kaouhn-tee
christoph christoph
data's day-tuhs
ling ling
wabe wabe
dousin' dousing
chouchou chouchou
bogart boh-gahrt
fannamy fannamy
squarelink squarelink
assurance uh-shouhr-uhns
isssss izssss
outlawed aouht-lahd
suppressed suh-presd
french french
cloning cloning
danno danno
qaatil qaatil
hustling huh-sling
apostle uh-pah-suhl
tracfone tracfone
pbj pbj
haaaaaa haaaaaa
de'ray deray
hekll hekll
eatin'out eatinout
explode ik-splohd
rankin' rang-king
scrabby scrabby
slang slang
prunes proons
drifter's drif-tuhrs
barkleys barkleys
ornaments or-nuh-muhnts
oct oct
vigilante vi-juh-lan-tee
voluntarily voluntarily
gesture jes-chuhr
heading he-ding
fumamos fumamos
cds cds
lemonade le-muh-nayd
oooofff oooofff
gamer gay-muhr
culo culo
gowing gowing
album al-buhm
braced bracd
bardot bardot
selects suh-lekts
durance douhr-uhns
warning wor-ning
handsaw han-sah
wesson's wessons
tolerable tah-luh-ruh-buhl
lemsips lemsips
whenever we-ne-vuhr
uncurable uhn-kyouhr-uh-buhl
complaining complaining
overboard oh-vuhr-bord
nutritional nouh-tri-shnuhl
unfriendly uhn-fren-lee
fatherless fah-thuhr-luhs
edna's ednas
bmw bmw
straightenin' strayt-ning
occasions uh-kay-zhuhns
brodie brodie
rollie rollie
alderman ahl-duhr-muhn
exhumations eks-yoo-may-shuhns
worken worken
clearasil clearasil
meryl meryl
diplo's diplos
20k 20k
cube kyoob
inu inu
queentex queentex
tum' tum
confer kuhn-fuhr
ambs' ambs
dangay dangay
nerving nerving
vict'ry victry
gnimoc gnimoc
dayne dayne
kal kal
imax's imaxs
nazi's nazis
shh shh
lotuses lotuses
milenko's milenkos
badness badness
dunaway dunaway
robert robert
rosco rosco
68' 68
shrug shruhg
othin' othing
interteller interteller
reprucussion reprucussion
uncuffing uncuffing
odel odel
a6 a6
di'n'di dindi
oooooooooo oooooooooo
bollective bollective
woofy woofy
stickin'out stickinout
jamfest jamfest
rigor ri-guhr
yeahyeahyeahyeah yeahyeahyeahyeah
choosers choo-zuhrs
copin' koh-ping
blankly blankly
12's 12s
putos putos
mexico's mexicos
laflair laflair
confidence kahn-fuh-duhns
jittery ji-tuh-ree
kapaow kapaow
helmut helmut
jan's jans
ken' ken
begets bi-gets
ventriloquy ven-tri-luh-kwee
evolution e-vuh-loo-shuhn
prerogative pri-rah-guh-tiv
boogie bouh-gee
hoisted hoystd
aktivira aktivira
midwest midwest
ardor ahr-duhr
shiggadel shiggadel
comida comida
heaven he-vuhn
'it' it
titties' ti-tees
hap' hap
pep pep
antifreeze an-ti-freez
birkin birkin
snippets sni-puhts
propmasters propmasters
ghini ghini
mightier mightier
swing swing
liaisons lee-ay-zahns
washes washes
gloom gloom
beaufort beaufort
'adolescent a-duh-le-snt
location loh-kay-shuhn
alcholic alcholic
haahhh haahhh
flavors flay-vuhrs
utopia youh-toh-pee-uh
guideline giyd-liyn
afoul afoul
shih shih
revolvers'll ri-vahl-vuhrsll
rays rays
quid kwid
outsiders aouht-siy-duhrs
stupefied stupefid
awakened uh-way-kuhnd
strengthly strengthly
bengal bengal
empowers im-paouhrs
cherlise cherlise
tgi tgi
92' 92
cathin' cathing
bloodin' blooding
witcha witcha
sung suhng
friends frends
pussies pussies
castro castro
sii sii
circuit suhr-kuht
whinin' wiy-ning
hobble hah-buhl
dreamcast dreamcast
alrighthe alrighthe
packard packard
ferragoma ferragoma
kianga kianga
brunches brunches
frieza frieza
boxing bahk-sing
pathetic puh-the-tik
blackbird blak-buhrd
devistatin' devistating
jools jools
animosity a-nuh-mah-suh-tee
rotator roh-tay-tuhr
acha acha
wineskin wiyn-skin
fucker's fuh-kuhrs
pedophile pe-duh-fiyl
blackcap blak-kap
lipton lipton
statute sta-choot
insuring insuring
garth gahrth
cloisters kloy-stuhrs
illegally i
meens meens
razzamatazz ra-zuh-muh-taz
pedestals pe-duh-stls
29th 29th
do'd dood
versed vuhrst
prefers pri-fuhrs
london's londons
buslodedapethrowers buslodedapethrowers
smf smf
nuno nuno
flashbulb flash-buhlb
teardrops tir-drahps
'sations sations
rawwr rawwr
lastin' la-sting
growna growna
kyvion kyvion
ko ko
crevasse kri-vas
othello othello
mopeds moh-peds
whirled wuhr
oncan't onca-nt
massaged massagd
disciples di-siy-puhls
chico chico
awaited uh-waytd
biology biy-ah-luh-jee
motorcycles moh-tuhr-siy-kuhls
jigga's jiggas
likely liy-klee
cabs kabs
bureau byouhr-oh
tenant's te-nuhnts
pickachu pickachu
cams kams
nooooooodon't nooooooodo-nt
taxin' tak-sing
garter gahr-tuhr
'mac mak
garb' gahrb
bizzow bizzow
sonries sonries
hallways hahl-ways
hypothesize hiy-pah-thuh-siyz
rumpelstiltskin rumpelstiltskin
dionne dionne
actuallyi'm actuallyim
swattin' swatting
23rd 23rd
solely soh-lee
decompose dee-kuhm-pohz
voucher vaouh-chuhr
elitists ay-lee-tists
mesquite muh-skeet
satisfactual satisfactual
brofist brofist
humanz humanz
laoooo laoooo
saidno saidno
krup krup
sleeved sleevd
merky merky
dahyun dahyun
'bach bach
millionaire mi-yuh-ner
firewood fiyr-wouhd
feta fe-tuh
baore baore
sizing siy-zing
kmd kmd
conan conan
mr mr
lapping' lapping
reprimandin' reprimanding
cufi cufi
dost duhst
resort's ri-zorts
rhyming' rhyming
cursing cursing
3p 3p
economics e-kuh-nah-miks
whooo whooo
webs webs
approached uh-prohchd
hitta hitta
cremona cremona
failings fay-lings
francis' francis
carl kahrl
doormen doormen
ead ead
satisfaction's sa-tuhs-fak-shuhns
isyour isyour
muddling muhd-ling
qon' qon
rozetta rozetta
'nope' nohp
heyyyy heyyyy
thou' thaouh
pizzah pizzah
mot' moh
bringing bring-ing
givenchys givenchys
saxaphone saxaphone
unconditionally uhn-kuhn-dish-nuh-lee
neltado neltado
guitarslipknot guitarslipknot
registered re-juh-stuhrd
floydie floydie
albumfuck albumfuck
bron bron
undo uhn-doo
uchis uchis
televisionwhat televisionwhat
afters af-tuhrz
unright unright
stupidyou stupidyou
oppression's uh-pre-shuhns
tours touhrs
drippin' dri-ping
bootlegged bootleggd
pimpin'll pimpinll
naijalyricszonecom naijalyricszonecom
dozing dozing
agencies agencies
fifthll fifthll
svetla svetla
ash ash
cle cle
snecking snecking
badder badder
faceplants faceplants
bomboclat bomboclat
office ah-fuhs
xzibit's xzibits
cookouts kouhk-aouhts
mykko mykko
ion' iy-uhn
stations stay-shuhns
fernandez fernandez
fantasize fan-tuh-siyz
andreas andreas
cashin' cashing
helders helders
ethnicity eth-ni-suh-tee
blarin' blaring
1k 1k
merica merica
ingana ingana
poisoned poy-znd
goddamned gah-damd
landon landon
glowing gloh-ing
rightwhat rightwhat
gabbing gabbing
batboy bat-boy
dippers di-puhrs
macchiatos mah-kee-ah-tohs
blessinhe blessinhe
fiberoptics fiberoptics
doison doison
asknla asknla
yappa yappa
lamar's lamars
dakota's dakotas
gassin' gassing
aliiiiiiiive aliiiiiiiive
deaky deaky
warrior wor-yuhr
challie challie
montana montana
tale tayl
concedes kuhn-seeds
probation proh-bay-shuhn
sugargirl sugargirl
ejecta i-jek-tuh
klum klum
nasa's nasas
neutralizer neutralizer
estragos estragos
gahndi gahndi
freshco freshco
pathological pa-thuh-lah-ji-kuhl
muh'fuckayeeh muhfuckayeeh
beguilin' bi-giy-ling
thatll thatll
vaca vaca
jj jj
brinkman brinkman
distinguish di-sting-wish
connor connor
schooling skoo-ling
philanthropist fuh-lan-thruh-pist
ratin' ray-ting
mistakin' mistaking
bullriders bullriders
hakeems hakeems
brakesman brakesman
fingerbang fingerbang
biggz biggz
equiped i-kwipd
playground play-graouhnd
suckin suckin
lickwood lickwood
borrow bahr-oh
burglarized burglarizd
narnia narnia
females fee-mayls
maim maym
transition tran-si-shuhn
nought nought
applianceleave applianceleave
roadman roadman
item iy-tuhm
eyespop eyespop
i8 i8
psrt psrt
eclipsesis eclipsesis
moonglow moonglow
mcgrath mcgrath
shame' shaym
l'ai lai
tri tri
straped strapd
trapping tra-ping
germany germany
nearby nir-biy
erupt i-ruhpt
prosperin prosperin
hawoo hawoo
harden hahr-dn
cowgirl kaouh-guhrl
volcanoes volcanoes
drilling dri-ling
iza iza
daytons daytons
movig movig
enioma enioma
schnes schnes
songbird sahng-buhrd
homeroom hohm-room
nostro nostro
galica galica
ind ind
what'd wahtd
stopper stah-puhr
rubies rubies
pretendas pretendas
llamar llamar
twisting twi-sting
convos kahn-vohs
goodtimes goodtimes
newton's noo-tns
sacrilegends sacrilegends
grasses grasses
wwwhat wwwhat
morality muh-ra-luh-tee
sucker suh-kuhr
mmmmmmmmooooh mmmmmmmmooooh
pyramid pir-uh-mid
dinero's dineros
blkswn blkswn
sophisticate suh-fi-stuh-kayt
ensearte ensearte
completing completing
saucy sah-see
substituted substitutd
blinds bliynds
colloquials kuh-loh-kwee-uhls
lardi lardi
themselves thuhm-selvz
reeeaaadyyy reeeaaadyyy
reuben's reubens
passing pa-sing
ladybirds ladybirds
act akt
remove ri-moov
jewel joo-uhl
palace pa-luhs
destruction's di-struhk-shuhns
preachin' preaching
madagascar's madagascars
oohoh oohoh
'nillaf nillaf
snafus sna-foos
zipper zi-puhr
cholla choy-yuh
cashmere kazh-mir
malouf malouf
ebanks ebanks
unconscious uhn-kahn-shuhs
merc muhrk
harmonies harmonies
catcher ka-chuhr
sapiosexual say-pee-oh-sek-shwuhl
decomposion decomposion
hobb hobb
residing1 residing1
bitchs bichs
kelly kelly
pererra pererra
foresaken foresaken
inarticulate i-nahr-ti-kyuh-luht
pixelate pixelate
unsnapped unsnappd
somebodies somebodies
disarmament dis-ahr-muh-muhnt
sexercize sexercize
relieve'em ri-leevem
duerme duerme
louiexv louiexv
sacrilegious sa-kruh-li-juhs
briscoe briscoe
ramen rah-muhn
58000th 58000th
adolf adolf
jlbs jlbs
jeruz jeruz
firestones fiyr-stohns
cleopatra cleopatra
arrire arrire
dunkno dunkno
nothing's nuh-things
vibrators viy-bray-tuhrs
joyce joyce
stray' stray
portion's por-shuhns
videogames videogames
fox'll fahksll
meht meht
guccione guccione
wrarr wrarr
belle bel
y'know'm'sayin yknowmsayin
medom medom
clambering klam-bring
bosh's bahshs
inter in-tuhr
happenin' hap-ning
'cash kash
standings stan-dings
quaid quaid
mazy may-zee
russia russia
nestlin' nest-ling
lynch linch
flagons fla-guhns
quantinize quantinize
evryones evryones
ndegocello ndegocello
eye iy
discussed di-skuhsd
cavin cavin
rosas rosas
mai' mai
bonds bahnds
yeezy's yeezys
emphasizer emphasizer
novice nah-vuhs
number nuhm-buhr
whoin whoin
fliggity fliggity
plinko plinko
switchblade swich-blayd
imsick imsick
fayettenams fayettenams
eerb eerb
undressin' undressing
cherish cher-ish
curvature kuhr-vuh-chouhr
identical iy-den-ti-kuhl
norte norte
bearded bir-duhd
indifferent in-di-fruhnt
goddamnit goddamnit
hissfit hissfit
painting payn-ting
lunchables lunchables
anwar's anwars
sips sips
obama's obamas
ghastly gast-lee
dones duhns
traitors tray-tuhrs
translates trans-layts
priors priyrs
exclusives ik-skloo-sivs
nicole's nicoles
klansmen klansmen
sherriffs sherriffs
haaaaaaaaaaaaaa haaaaaaaaaaaaaa
entrusted in-truhstd
californians californians
toles tohls
hoodied hoodid
matchpoint matchpoint
adoukahali adoukahali
cunningly kuh-ning-lee
shay shay
trouts traouhts
crocodile krah-kuh-diyl
scatterlings scatterlings
chaucer chaucer
blot blaht
thoda thoda
mujh mujh
montgomery montgomery
malaysia malaysia
yrc yrc
godess godess
niggy niggy
surge suhrj
wata wata
'cuzi cuzi
himachal himachal
watkins watkins
jag jag
commital commital
gourley gourley
strecthed strecthd
tootin' tooting
stashin stashin
loc'd lahkd
geeze geeze
judicate judicate
warin' waring
stess stess
paddle pa-dl
formerly for-muhr-lee
kdot kdot
seel seel
electryfing electryfing
peoplego peoplego
sideburns siyd-buhrnz
wmd wmd
glamerous glamerous
parleyed pahr-leed
husltin husltin
hourses hourses
transmits trans-mits
ers uhs
loso loso
'scuse scuse
rirum rirum
yellowbone yellowbone
seh seh
prison's pri-zns
jacaranda ja-kuh-ran-duh
19th 19th
fifties fifties
livinlargeinvenus livinlargeinvenus
banzs banzs
matlock matlock
utterly uh-tuhr-lee
kuala kuala
hublot hublot
peace' pees
izuzu izuzu
broadcasting broadcasting
khyber khyber
skeeza skeeza
dyin' diy-ing
dawson dawson
shitwe shitwe
cordasha cordasha
izzon izzon
kang kang
withered wi-thuhrd
henny henny
loccs loccs
nancy nancy
rey rey
cyndy cyndy
excursion ik-skuhr-zhuhn
wonderments wuhn-duhr-muhnts
selfridges selfridges
refove refove
slikk slikk
fulfill fouh-fil
dodge dahj
to'l tuhl
deliberated deliberatd
travolta travolta
caff kaf
smashing sma-shing
bias biy-uhs
twern't twer-nt
tuerais tuerais
vadananam vadananam
evryone evryone
matriculate muh-tri-kyuh-layt
donald's donalds
nays nays
menzies menzies
performance puhr-for-muhns
gabrielle gabrielle
proudly proudly
stottlemyre stottlemyre
reillys reillys
ehyeah ehyeah
ayeee ayeee
skiptrace skiptrace
cappella cappella
dooo dooo
partners' pahrt-nuhrs
fema fema
monastat monastat
likei likei
zoovile zoovile
paisano paisano
terrible ter-uh-buhl
trukfit trukfit
lingo ling-goh
haaa haaa
hmmmmmmmmm hmmmmmmmmm
stoney stoney
hpnot hpnot
hatin' hatin
wormhole wuhrm-hohl
tigre tigre
touba touba
wink wingk
outworked aouht-wuhrkd
mokkkaji mokkkaji
shegaue shegaue
grrrrraaaah grrrrraaaah
added a-duhd
knooo knooo
breit breit
banished ba-nishd
netscape netscape
authenticate uh-then-ti-kayt
essence e-sns
nuvo nuvo
inconsolable in-kuhn-soh-luh-buhl
azoid azoid
'bro broh
variable ver-ee-uh-buhl
spaniels span-yuhls
angle ang-guhl
osirus osirus
mutation myoo-tay-shuhn
edison's edisons
favouring favouring
favelas fuh-ve-luhs
rapide rapide
cutey cutey
surveyed suhr-vayd
kresge's kresges
scramblin' skram-bling
dad'll dadll
rizzip rizzip
swines swiyns
marvins marvins
mindframe mindframe
steffan steffan
jetlagger jetlagger
darkie darkie
eilish eilish
badbwoy badbwoy
pedestrians puh-de-stree-uhns
izzask izzask
kippers ki-puhrs
babyboy's babyboys
feastin' feasting
retro re-troh
teamstas teamstas
scarfo scarfo
mined mind
expert ek-spuhrt
malentendus malentendus
phart phart
gives givs
democratrepublican democratrepublican
eardrummas eardrummas
faked faykd
breathbut breathbut
tembaleuoluwaaluweee tembaleuoluwaaluweee
susrprice susrprice
nittys nittys
blammo blammo
announcer uh-naouhn-suhr
dolar dolar
winstons winstons
washout wahsh-aouht
utters uh-tuhrs
roastin' roasting
guaped guapd
struggler struh-gluhr
kyam kyam
sprinting sprinting
oing oing
vent vent
dutchie dutchie
nowhe nowhe
staring staring
sanctimony sang-tuh-moh-nee
mixer mik-suhr
fluky floo-kee
flocko flocko
sevyn sevyn
shoves shuhvs
stampedin stampedin
empowerment im-paouhr-muhnt
sopram sopram
diablo diablo
phased phasd
salvaged salvagd
esteem's i-steems
burglarizin' burglarizing
mormon mormon
again'' uh-gen'
crashed krashd
boodododo boodododo
dejected di-jek-tuhd
robber robber
funnyman fuh-nee-man
pas pah
fhm fhm
jumping jumping
enshrouded in-shraouhdd
generino generino
zies zies
mi mee
sprewell sprewell
subtracts suhb-trakts
children's chil-druhns
aliveness aliveness
blured bluhrd
joooooooyyyyyy joooooooyyyyyy
spinderella spinderella
regularly21 regularly21
ahight ahight
anthems an-thuhms
balmain'ing balmaining
ambidextrious ambidextrious
khalif khalif
vocal voh-kuhl
anel anel
trinkets tring-kuhts
reflection ri-flek-shuhn
inequality i-ni-kwah-luh-tee
marlboro marlboro
deficiencies deficiencies
eghh eghh
immaculin immaculin
curbed kuhrbd
godspeeeeeeed godspeeeeeed
flodging flodging
concocted kuhn-kahktd
eva's evas
'rarri rarri
smokin' smoking
merii merii
'imno imno
revolving ri-vahl-ving
youwho youwho
hailie'll hailiell
dishonestly dishonestly
rhyme riym
sufferments sufferments
damages da-mijs
kinglish kinglish
belieze belieze
sprinkled sprinkld
posting poh-sting
peeping peeping
eurotechnicians eurotechnicians
hitler's hitlers
jabberjaw jabberjaw
escalade's e-skuh-layds
psychiatrist suh-kiy-uh-trist
margiela's margielas
'v vee
castelli castelli
cut'em kuhtem
porne porne
pio'll pioll
zipstock zipstock
psychedelic siy-kuh-de-lik
indigenous in-di-juh-nuhs
rozzay rozzay
primo pree-moh
thatched thachd
mae's maes
damey damey
slicing slicing
maaaaaan maaaaaan
scheduled scheduld
poops poops
winnebago winnebago
thoughcosta thoughcosta
inflated in-flay-tuhd
meal meel
remit ri-mit
frou frou
jos johs
tahitii tahitii
traumasoftening traumasoftening
object ahb-jikt
jit jit
killaaa killaaa
lalalala lalalala
obscuring obscuring
lewinsky'd lewinskyd
sammmmmmme sammmmmmme
coasti'd coastid
abortions uh-bor-shuhns
hattie hattie
poles pohls
rumor roo-muhr
rubbled rubbld
swangin swangin
nofx nofx
centerfolds sen-tuhr-fohlds
judicials joo-di-shuhls
deals deels
franky franky
uninspired uhn-in-spiyrd
visene visene
senate's se-nuhts
niece nees
jammm jammm
benefis benefis
rolling roh-ling
socal socal
dominuum dominuum
hwah hwah
zilla zilla
amanha amanha
plaid plad
busses busses
devitto devitto
panamere50k panamere50k
union yoon-yuhn
'errybody errybody
chronic krah-nik
heating heating
southuntil southuntil
buckin' bucking
duquan duquan
fishscale fishscale
sila sila
imply im-pliy
banality buh-na-luh-tee
breast brest
worshipers worshipers
hustling's huh-slings
ooooow ooooow
rrrrgh rrrrgh
batmen batmen
maliciously maliciously
sneeks sneeks
decor day-kor
guests gests
mapped mappd
weapontry weapontry
cereal sir-ee-uhl
productioncreate productioncreate
pornstar pornstar
watering watering
'as uhz
demand di-mand
elton's eltons
frustrated fruh-stray-tuhd
skybr skybr
definitions de-fuh-ni-shuhns
betray bi-tray
brutes broots
yuppers yuppers
koopa koopa
cap'n kapn
paddeled paddeld
pumpstas pumpstas
cajun cajun
monks muhngks
programmin' proh-gra-ming
yeahhhh yeahhhh
concret concret
herooh herooh
offendin' offending
scared skerd
phatty phatty
buddhist buddhist
skywalkin' skywalking
thought thaht
faught faught
council kaouhn-suhl
smoothes smoothes
miracles mir-i-kuhls
chauffers chauffers
fortune for-chuhn
bg's bgs
hazme hazme
phonk phonk
daaaa daaaa
retourt retourt
lumbar luhm-buhr
lis'nin' lisning
aguinaldo aguinaldo
97' 97
watermarked wah-tuhr-mahrkd
clizzips clizzips
napkins nap-kuhns
fungshway fungshway
talker talker
embrace im-brays
nutopian nutopian
khudaa khudaa
'scripts skripts
'posted pohstd
evicts i-vikts
kyo kyo
feh feh
hesh hesh
winterball winterball
cottonelle cottonelle
nerd nuhrd
heys hays
elmers elmers
scrutinize skroo-tuh-niyz
uncrowned uhn-kraouhnd
levio levio
weight wayt
dysfunction dis-fuhng
nyquil nyquil
uppercases uh-puhr-kayss
dilaan dilaan
exploited ik-sploy-tuhd
dervishes dervishes
temptaions temptaions
cannons ka-nuhns
gusting gusting
pharma's fahr-muhs
hedo hedo
feed'cha feedcha
took touhk
away uh-way
lithium li-thee-uhm
dirnt dirnt
deney deney
gleaming gleaming
camoflouge camoflouge
hoodboogers hoodboogers
flop flahp
hasnt hasnt
swarming swarming
s'why swhy
krishna krishna
hurrica hurrica
cart kahrt
negritas negritas
doughboyz doughboyz
ridance ridance
sittn sittn
disguise duh-skiyz
geechie geechie
corey corey
tbg tbg
denny's dennys
granny's gra-nees
defyin defyin
shiseido shiseido
rice riys
mooring mouhr-ing
puba puba
owners oh-nuhrs
ferever ferever
ikonne ikonne
dots dahts
aroma uh-roh-muh
squabbling skwah-bling
brownest brownest
homemade hoh-mayd
courtney courtney
books bouhks
christion christion
hampton hampton
kendall kendall
bookish bouh-kish
moss'd mahsd
dispersive di-spuhr-siv
numbness numbness
briley briley
megbele megbele
webbie webbie
'0 0
franois franois
alcindor alcindor
begotten bi-gah-tn
no's nohs
nylons niy-lahns
structure struhk-chuhr
'bu bu
rouge roozh
questers questers
candidate kan-duh-dayt
colums colums
polyp pah-luhp
grape grayp
tude tude
scissorhands scissorhands
leafy lee-fee
tawt tawt
toyed toyd
breath breth
rolla' rolla
toppin' tah-ping
o'donoghue odonoghue
dume dume
bammers bammers
bent bent
ghostface ghostface
joking' joking
spooky spoo-kee
dunte dunte
sketchy ske-chee
tinys tiy-nees
restraints ri-straynts
disasterrresistance disasterrresistance
sip'em sipem
thataway tha-duh-way
practicin practicin
privacy priy-vuh-see
finessed fiynzsd
sloppy slah-pee
mosquito muh-skee-toh
lie liy
outdo aouht-doo
swiss swiss
gallow gallow
bailey's bay-lees
mark mahrk
adore uh-dor
501s' 501s
detailin' dee-tayl-ing
cannolis kuh-noh-lees
pra'zrel prazrel
clarise clarise
laboy laboy
residues re-zuh-doos
ride riyd
gnarly nahr-lee
pissed pist
ooohweee ooohweee
foolinher foolinher
lieve lieve
uhnda uhnda
tac tac
burrn burrn
'mil mil
skinned'ed skinded
longstocking longstocking
wolop wolop
charger chahr-juhr
infirmary in-fuhr-muh-ree
sidewalk siyd-wahk
jealous je-luhs
savin sa-vuhn
spoiler spoy-luhr
latchin latchin
heyms heyms
mobiles moh-buhls
amm' amm
flizat flizat
kirkham kirkham
kiki kiki
dewy doo-ee
swungen swungen
inaudible i-nah-duh-buhl
kao kao
caricature ker-i-kuh-chouhr
wrangler rang-gluhr
fenway fenway
muhfuckin muhfuckin
squank squank
rarris rarris
reunited reunitd
producers pruh-doo-suhrs
bowed baouhd
temper's tem-puhrs
gev gev
punchout punchout
hoss hahs
councilin councilin
porous por-uhs
hit'n'go hitngo
irregular i-re-gyuh-luhr
ante an-tee
indulgent in-duhl-juhnt
keep'n keepn
vivienne vivienne
squads skwahds
coger coger
blaaa blaaa
soulsoul soulsoul
sooth sooth
gansta' gansta
timin' tiy-ming
instructions in-struhk-shuhns
synge's synges
glistening gli-sn-ing
buttcrack buttcrack
striptease strip-teez
bedslumming bedslumming
beggars be-guhrs
amster amster
flatline flat-liyn
65th 65th
gutted guttd
backgrounds bak-raouhnds
ak ak
sick'nen sicknen
penalties penalties
sunray sunray
herelet's herelets
canons ka-nuhns
screenplays skreen-plays
fingered fing-guhrd
tam tam
birmingham birmingham
happy ha-pee
juicy joo-see
verlaine's verlaines
greats grayts
chainz' chainz
bough baouh
tommy tommy
v vee
hasbourne hasbourne
rivalsi rivalsi
ftr ftr
visionary vi-zhuh-ner-ee
clapin' claping
facking facking
picky pi-kee
streetwalkers street-wah-kuhrs
roommate room-mayt
eassyy eassyy
monday monday
admist admist
fn fn
clarinet kler-uh-net
cap'in kapin
byit's byits
apparition a-puh-ri-shuhn
manifico manifico
freebands freebands
stunna stunna
tensed tensd
hypocritist hypocritist
'anything e-nee-thing
tailor's tay-luhrs
reproduction ree-pruh-duhk-shuhn
stacies stacies
contagions kuhn-tay-juhns
vorm vorm
musicwhere musicwhere
mitaaoge mitaaoge
'cation kat-iy-uhn
considerin' kuhn-si-dring
chonkyfire chonkyfire
saga sah-guh
propellers pruh-pe-luhrs
itfs itfs
cornroll cornroll
shanaynay shanaynay
inspirin' in-spiy-ring
swat swaht
dooski dooski
goody gouh-dee
atruim atruim
waltz wahls
nahn nahn
zooropa zooropa
tendered ten-duhrd
peddlin peddlin
haggerties haggerties
azad azad
doublecross doublecross
dazzled dazzld
laah laah
plans plans
u2 u2
lizzap lizzap
loonie loo-nee
moofer moofer
bando' bando
travers travers
venison ve-nuh-suhn
colitas colitas
cafeterias ka-fuh-tir-ee-uhs
sleepy slee-pee
mike' miyk
redeem ri-deem
kimmy kimmy
possum pah-suhm
horrendous hah-ren-duhs
honesty ah-nuh-stee
notis notis
witching wi-ching
hadron ha-drahn
whirlybird wuhr-lee-buhrd
psg psg
sol' sohl
enginero enginero
mississippi mississippi
frfrfrfrustration frfrfrfrustration
sophisticano sophisticano
heimlich heimlich
niece's neess
flair fler
unmentored unmentord
history's hi-strees
coon's koons
boodnight boodnight
strugglee strugglee
fonz fonz
rappings rappings
unchanged uhn-chaynjd
promoter pruh-moh-tuhr
stakeout stayk-aouht
slums sluhms
diamons diamons
lapping lapping
candidature kan-duh-duh-chouhr
rattled rattld
demartino demartino
'massage' muh-sahzh
persiga persiga
zim zim
irreversible ir-i-vuhr-suh-buhl
jayda jayda
trend trend
rata rata
extol ik-stohl
whistle wi-suhl
linkin' linking
impresses impresses
foie foie
blunter blunter
happ happ
klu klu
blurt bluhrt
youngers yuhng-guhrs
mayes mayes
islanders iy-luhn-duhrs
bury ber-ee
kissee kissee
moesha's moeshas
thuggas thuggas
invasion in-vay-zhuhn
morf morf
abre abre
pia pia
wallet wah-luht
bgf bgf
hazards ha-zuhrds
vacancy vay-kuhn-see
onix onix
aaaaaaaaaaah aaaaaaaaaaah
reservoir re-zuh-vwahr
champs champs
obfuscates ahb-fuh-skayts
mobsterreal mobsterreal
courvorsier courvorsier
eighths ayts
stormz stormz
acik acik
falla falla
walking wah-king
desecrated desecratd
mosaics moh-zay-iks
tiembra tiembra
pervert puhr-vuhrt
'05nigga 05nigga
vest vest
collaboration kuh-la-buh-ray-shuhn
talibands talibands
laceration la-suh-ray-shuhn
unotheactivist unotheactivist
punini punini
pulla pulla
episode e-puh-sohd
summary suh-muh-ree
donde donde
itill itill
betterman betterman
yesiuse yesiuse
sicko si-koh
troops troops
skelterooohhh skelterooohhh
solidified solidifid
galileos galileos
lowridin' lowriding
xscape xscape
grieving grieving
volleyed vah-leed
kokonbu kokonbu
stressin' stressing
outpouring aouht-por-ing
reassemble ree-uh-sem-buhl
cleanin cleanin
basedheads basedheads
denzelin' denzeling
schwab's schwabs
avrah avrah
timewhere timewhere
snows snohs
sideman siyd-man
brass bras
melting mel-ting
toale toale
magnetizing magnetizing
departments di-pahrt-muhnts
some' suhm
shaboobalaboopy shaboobalaboopy
raris raris
swelloning swelloning
heartbroken hahrt-broh-kuhn
hollow hah-loh
genres zhahn-ruhs
mainiac mainiac
nasdaq nasdaq
fizzer fizzer
